id,title,filtered_words,label
R225,New Report on Climate Change,story role arrive without. represent top instead beautiful claim. experts discuss ongoing developments climate change.,REAL
R062,New Report on Budget Report,series yes actually figure body beyond. campaign full pretty require. level lawyer get government. experts discuss ongoing developments budget report.,REAL
F033,Hoax Confirmed by Sources,bag enter traditional event. reality difference lot visit employee. cup candidate kind share cost else. — shocking claims hoax surface internet.,FAKE
F012,Hoax Confirmed by Sources,week bed health meeting short. apply cover treat sing try strategy congress. single share partner pick brother up. — shocking claims hoax surface internet.,FAKE
R121,New Report on Research,clearly mr southern. experts discuss ongoing developments research.,REAL
F210,Aliens Confirmed by Sources,recognize company authority entire western. back mrs discover program type. — shocking claims aliens surface internet.,FAKE
F151,Hoax Confirmed by Sources,director particularly arrive boy. break room everything section class position. travel visit mission friend also mouth. — shocking claims hoax surface internet.,FAKE
F099,Secret Cure Confirmed by Sources,visit become. mouth fly arm remain involve together. language general democratic old individual glass. — shocking claims secret cure surface internet.,FAKE
R090,New Report on Technology Breakthrough,sign fly development expect worry yet already. experts discuss ongoing developments technology breakthrough.,REAL
R125,New Report on Budget Report,short help spend important interest carry. charge say coach represent character. must chair share line. experts discuss ongoing developments budget report.,REAL
R091,New Report on Climate Change,cell benefit serious why. prove role argue group resource all. tough near crime old total. experts discuss ongoing developments climate change.,REAL
R157,New Report on Climate Change,ok power matter vote. baby bad movement manager. experts discuss ongoing developments climate change.,REAL
F098,Miracle Drug Confirmed by Sources,final add season receive leave well box. throw public participant subject country. — shocking claims miracle drug surface internet.,FAKE
F164,Immortal Jellyfish Confirmed by Sources,tv hot maybe never case participant. listen measure war role unit smile. — shocking claims immortal jellyfish surface internet.,FAKE
R050,New Report on Economic Growth,especially home. experts discuss ongoing developments economic growth.,REAL
R249,New Report on Climate Change,impact right rest foot public. experts discuss ongoing developments climate change.,REAL
R093,New Report on Election,purpose compare thank direction hope writer husband. lead open send hand condition loss. party establish start type south office model beautiful. experts discuss ongoing developments election.,REAL
R131,New Report on Education,treat federal produce. sister name deep listen. experts discuss ongoing developments education.,REAL
F107,Flat Earth Confirmed by Sources,easy nature likely speak notice stay police. wide worker none small hot house. reveal prevent new guess fear eye. — shocking claims flat earth surface internet.,FAKE
F153,Hoax Confirmed by Sources,visit woman college level. — shocking claims hoax surface internet.,FAKE
F091,Flat Earth Confirmed by Sources,add wish ball discussion. keep management rate generation. animal student citizen create enjoy yard. — shocking claims flat earth surface internet.,FAKE
R246,New Report on Economic Growth,concern truth decade media. talk last manager recently approach. road use wide describe career. experts discuss ongoing developments economic growth.,REAL
F004,Secret Cure Confirmed by Sources,fast american song. hour already order century world outside. house admit hit customer music. — shocking claims secret cure surface internet.,FAKE
F220,Celebrity Scandal Confirmed by Sources,fine purpose culture store treat. page respond life happy operation evidence. language try miss machine at. — shocking claims celebrity scandal surface internet.,FAKE
F121,Hoax Confirmed by Sources,pattern present despite protect itself. simply face work majority enter somebody. shoulder edge wrong decision eight. — shocking claims hoax surface internet.,FAKE
F245,Mind Control Confirmed by Sources,current scene them. — shocking claims mind control surface internet.,FAKE
R035,New Report on Climate Change,care loss trip assume pull subject light suddenly. pick laugh police car. experts discuss ongoing developments climate change.,REAL
R024,New Report on Education,compare candidate question. remember attention join use human degree. collection idea project western attention understand. experts discuss ongoing developments education.,REAL
F079,Miracle Drug Confirmed by Sources,strategy society maintain add something. us local evidence often visit employee. — shocking claims miracle drug surface internet.,FAKE
R094,New Report on Policy,ten ball talk window. ten stage decide top lot wonder now. experts discuss ongoing developments policy.,REAL
R040,New Report on Policy,economic play woman order environmental second scientist. scene treat might. experts discuss ongoing developments policy.,REAL
F170,Immortal Jellyfish Confirmed by Sources,fish agree international minute. throw imagine room would. likely action western support federal. — shocking claims immortal jellyfish surface internet.,FAKE
F130,Immortal Jellyfish Confirmed by Sources,court common watch treat degree accept. us center since method consider truth many. think fast movement identify drug. — shocking claims immortal jellyfish surface internet.,FAKE
R085,New Report on Economic Growth,buy law nation woman term. manager many carry place inside. pick participant beat call discussion. experts discuss ongoing developments economic growth.,REAL
R054,New Report on Budget Report,free nice mrs. production modern hot end physical between. east finally break paper very. experts discuss ongoing developments budget report.,REAL
R047,New Report on Technology Breakthrough,chair large left. consumer day knowledge. threat main instead direction father item popular. experts discuss ongoing developments technology breakthrough.,REAL
R199,New Report on Economic Growth,interesting rate including statement record before. happen ahead growth. center whole morning join speech six. experts discuss ongoing developments economic growth.,REAL
F062,Miracle Drug Confirmed by Sources,agency attorney send fact ability window. adult former lose morning. outside great skin thousand. — shocking claims miracle drug surface internet.,FAKE
R244,New Report on Technology Breakthrough,among become garden. strategy determine discuss amount collection put. experts discuss ongoing developments technology breakthrough.,REAL
R107,New Report on Election,concern example lead production large prepare list. hundred draw shoulder form. wife course sound edge west truth. experts discuss ongoing developments election.,REAL
F148,Aliens Confirmed by Sources,past side music movement hundred hear. political fish eight near sport. — shocking claims aliens surface internet.,FAKE
F023,Mind Control Confirmed by Sources,international audience laugh recognize staff professor real. charge reality discussion. — shocking claims mind control surface internet.,FAKE
R075,New Report on Budget Report,institution local history throw. service treatment put candidate unit. experts discuss ongoing developments budget report.,REAL
R220,New Report on Public Health,mother public bank test. fish beat drug right. truth total different time near network. experts discuss ongoing developments public health.,REAL
R099,New Report on Economic Growth,reach product prepare. evening prevent phone ok early should. experts discuss ongoing developments economic growth.,REAL
F066,Flat Earth Confirmed by Sources,camera cost indeed skin computer worry sound. cold go group field house. hard sometimes member history. — shocking claims flat earth surface internet.,FAKE
F060,Flat Earth Confirmed by Sources,fly quickly reflect together movie. sea teach specific pretty door. — shocking claims flat earth surface internet.,FAKE
F022,Government Cover-Up Confirmed by Sources,sign show another. trade standard happy teacher whom. mrs likely company short approach visit. — shocking claims government cover-up surface internet.,FAKE
F127,Mind Control Confirmed by Sources,film catch price green. place happen try. — shocking claims mind control surface internet.,FAKE
R212,New Report on Education,mission score school democratic. never sell bill crime. office operation safe number. experts discuss ongoing developments education.,REAL
F119,Mind Control Confirmed by Sources,seek toward mean start window civil. pull drop friend news avoid discussion. — shocking claims mind control surface internet.,FAKE
F103,Hoax Confirmed by Sources,professor put wind different conference analysis sort civil. smile international attack sense interesting. level board member understand until. — shocking claims hoax surface internet.,FAKE
F191,Mind Control Confirmed by Sources,support left guess commercial anything ten per. note western crime. scientist reality think throughout whose. night employee push every focus example audience yet. — shocking claims mind control surface internet.,FAKE
F002,Mind Control Confirmed by Sources,material trip recent investment. rather artist friend put. forget position red. — shocking claims mind control surface internet.,FAKE
R155,New Report on Election,tend home event man. cost health thing something. experts discuss ongoing developments election.,REAL
R006,New Report on Technology Breakthrough,player claim manage. others six moment score hour including gas. experts discuss ongoing developments technology breakthrough.,REAL
F086,Government Cover-Up Confirmed by Sources,time friend build shake east strategy into. usually interview mean per else son. — shocking claims government cover-up surface internet.,FAKE
R168,New Report on Election,cup million buy yeah production house. pretty cup billion open lawyer. experts discuss ongoing developments election.,REAL
R077,New Report on Public Health,phone thought security able significant fast. fly think risk continue according nature. though provide game good. experts discuss ongoing developments public health.,REAL
F209,Hoax Confirmed by Sources,around safe first consumer. oil throughout especially together read today. — shocking claims hoax surface internet.,FAKE
R236,New Report on Public Health,drug democratic late respond hear safe marriage. enjoy seek almost. deep financial bad. experts discuss ongoing developments public health.,REAL
F186,Aliens Confirmed by Sources,wonder dog mention tough. must large feeling serious several east. born kitchen sound. board leader baby. — shocking claims aliens surface internet.,FAKE
R243,New Report on Public Health,probably expect message church evidence. event including leg central wife speak work writer. experts discuss ongoing developments public health.,REAL
F094,Immortal Jellyfish Confirmed by Sources,hundred main break film. hold investment green send professional against. — shocking claims immortal jellyfish surface internet.,FAKE
R032,New Report on Economic Growth,sound live soon world your. live pass mother sense name. certain big everything consumer. experts discuss ongoing developments economic growth.,REAL
R033,New Report on Education,medical bill true. since green allow might minute keep agree. experts discuss ongoing developments education.,REAL
R045,New Report on Technology Breakthrough,media shake compare detail administration style about. pm visit economic attorney step. according address continue story defense. experts discuss ongoing developments technology breakthrough.,REAL
R116,New Report on Education,wrong five even. maybe voice third surface. mouth different soon. experts discuss ongoing developments education.,REAL
F056,Celebrity Scandal Confirmed by Sources,fast high voice sport data back official. west school art. — shocking claims celebrity scandal surface internet.,FAKE
R043,New Report on Policy,short fish agreement among. less everyone small treat describe. experts discuss ongoing developments policy.,REAL
R145,New Report on Economic Growth,indeed want since represent professional. garden make key student return break to. give probably name game song try. drop form matter now. experts discuss ongoing developments economic growth.,REAL
F200,Secret Cure Confirmed by Sources,young finish design special service. cup marriage audience. decade establish woman executive run. — shocking claims secret cure surface internet.,FAKE
F034,Celebrity Scandal Confirmed by Sources,century someone pass consider church will. tell recognize practice produce admit necessary. — shocking claims celebrity scandal surface internet.,FAKE
F149,Secret Cure Confirmed by Sources,show center prove commercial pull nature consumer consumer. — shocking claims secret cure surface internet.,FAKE
F051,Secret Cure Confirmed by Sources,offer front whole western. represent republican approach challenge mean raise adult. — shocking claims secret cure surface internet.,FAKE
F089,Flat Earth Confirmed by Sources,person sing out. responsibility sure including leader physical never. sort later tree true federal tonight candidate. — shocking claims flat earth surface internet.,FAKE
F135,Flat Earth Confirmed by Sources,food watch glass next. interest couple similar age world old. billion baby authority fill. — shocking claims flat earth surface internet.,FAKE
F088,Government Cover-Up Confirmed by Sources,trade send defense country material deal per. small meet medical value eight front law blue. — shocking claims government cover-up surface internet.,FAKE
R010,New Report on Election,card situation bed glass. work treatment power truth. rule yet rule well. experts discuss ongoing developments election.,REAL
R211,New Report on Policy,rock mean election purpose. none individual necessary. experts discuss ongoing developments policy.,REAL
F204,Miracle Drug Confirmed by Sources,people court stock also meeting really true. nature claim night method. — shocking claims miracle drug surface internet.,FAKE
F168,Miracle Drug Confirmed by Sources,seem live tell natural computer. less say notice structure. cause knowledge many east. — shocking claims miracle drug surface internet.,FAKE
R011,New Report on Public Health,unit finally kitchen movement cell open. see various listen course. concern realize force per. experts discuss ongoing developments public health.,REAL
R232,New Report on Climate Change,education congress bag fire three identify hour. bring court hot success. single environment behind around center wear. experts discuss ongoing developments climate change.,REAL
R042,New Report on Public Health,project want time those. always usually east late machine everybody. though manager southern expert clearly. experts discuss ongoing developments public health.,REAL
F182,Hoax Confirmed by Sources,data base force. including two tell board trade. among none bar about. — shocking claims hoax surface internet.,FAKE
F036,Miracle Drug Confirmed by Sources,beat example determine answer alone. standard music reach interest western. — shocking claims miracle drug surface internet.,FAKE
F068,Secret Cure Confirmed by Sources,weight sort suggest quality win beat. garden thousand night song myself. — shocking claims secret cure surface internet.,FAKE
R015,New Report on Election,reach special wide effect list. attack employee effect. experts discuss ongoing developments election.,REAL
R147,New Report on Climate Change,learn general reduce skill kid use small. usually gun still near civil. candidate natural effort firm. experts discuss ongoing developments climate change.,REAL
F198,Government Cover-Up Confirmed by Sources,ability company hard bag able account reach. small financial prevent affect purpose camera. — shocking claims government cover-up surface internet.,FAKE
R081,New Report on Climate Change,main else sit far sort door event sing. fill technology turn father. experts discuss ongoing developments climate change.,REAL
F050,Aliens Confirmed by Sources,gas big ball drive try. space option one ok stuff prove people. — shocking claims aliens surface internet.,FAKE
F162,Celebrity Scandal Confirmed by Sources,network beautiful long several society main. number work choose animal goal. — shocking claims celebrity scandal surface internet.,FAKE
R028,New Report on Technology Breakthrough,item clearly science center run nature hour value. protect pull head plan store many civil. senior safe election general page. experts discuss ongoing developments technology breakthrough.,REAL
R195,New Report on Budget Report,much teacher writer attack never serve. eight southern eight area newspaper give. particularly raise light not. experts discuss ongoing developments budget report.,REAL
F116,Aliens Confirmed by Sources,project ever clear. form give hit us. — shocking claims aliens surface internet.,FAKE
R018,New Report on Research,despite yes bill herself. yes entire oil around cut those. experts discuss ongoing developments research.,REAL
F073,Immortal Jellyfish Confirmed by Sources,every well color appear join consumer. pull population almost. happy trip might business service politics. soon receive produce. — shocking claims immortal jellyfish surface internet.,FAKE
F059,Miracle Drug Confirmed by Sources,process white third behavior less even claim school. doctor surface spend thing. partner technology management response. — shocking claims miracle drug surface internet.,FAKE
R078,New Report on Budget Report,easy nature present four least return. experts discuss ongoing developments budget report.,REAL
F216,Secret Cure Confirmed by Sources,instead middle situation middle. share entire mr instead rule. — shocking claims secret cure surface internet.,FAKE
F206,Celebrity Scandal Confirmed by Sources,stock hot turn space wife red water. class institution successful environment. — shocking claims celebrity scandal surface internet.,FAKE
R036,New Report on Research,fill establish mention north improve century. enough take poor. build level how. experts discuss ongoing developments research.,REAL
F104,Aliens Confirmed by Sources,management local social. plan close candidate best everything during. loss site onto use middle. — shocking claims aliens surface internet.,FAKE
F000,Hoax Confirmed by Sources,center free democrat issue. brother night line physical. clear spring manager. enter act speak spring popular consider strategy. — shocking claims hoax surface internet.,FAKE
R136,New Report on Education,american production line above. television fast stage color director across. experts discuss ongoing developments education.,REAL
F019,Immortal Jellyfish Confirmed by Sources,bag kind exactly gun action remain poor. interview manage citizen create ready. — shocking claims immortal jellyfish surface internet.,FAKE
R012,New Report on Technology Breakthrough,head safe upon safe compare. task newspaper time american away enough network. experts discuss ongoing developments technology breakthrough.,REAL
R052,New Report on Education,eye office low behavior discover fund. later bill amount image clearly price. alone young quality politics. experts discuss ongoing developments education.,REAL
R123,New Report on Climate Change,suddenly class defense last. range hope explain. environmental wait respond factor. despite campaign. experts discuss ongoing developments climate change.,REAL
F040,Government Cover-Up Confirmed by Sources,top apply media friend level choose. foreign source call particularly defense thing like all. — shocking claims government cover-up surface internet.,FAKE
R160,New Report on Climate Change,consumer tonight answer however. piece congress well. experts discuss ongoing developments climate change.,REAL
F067,Immortal Jellyfish Confirmed by Sources,matter theory character owner. six pay get woman budget close. — shocking claims immortal jellyfish surface internet.,FAKE
R069,New Report on Research,follow chance rather agent leave budget wish. black score might offer entire right. experts discuss ongoing developments research.,REAL
F160,Mind Control Confirmed by Sources,choose start wall although management example head method. politics thousand like. — shocking claims mind control surface internet.,FAKE
F053,Hoax Confirmed by Sources,form certain full outside best pretty decade. despite part better pressure begin reflect. — shocking claims hoax surface internet.,FAKE
R074,New Report on Education,difference someone manage kid marriage. study positive thank. experts discuss ongoing developments education.,REAL
R007,New Report on Election,manager owner already image weight medical. yes relate tend news development. well life song relationship soon later. experts discuss ongoing developments election.,REAL
R119,New Report on Climate Change,throughout might happen live less investment. reduce put develop police case. experts discuss ongoing developments climate change.,REAL
R087,New Report on Budget Report,sound moment old choose. experts discuss ongoing developments budget report.,REAL
F145,Miracle Drug Confirmed by Sources,stuff attention play media watch. baby sure wait throw evidence prevent. — shocking claims miracle drug surface internet.,FAKE
R065,New Report on Budget Report,improve pattern hit concern save affect. democratic read home house woman still. body light somebody floor reach option. experts discuss ongoing developments budget report.,REAL
R208,New Report on Budget Report,weight total life. meeting rich special firm soon memory firm. experts discuss ongoing developments budget report.,REAL
R048,New Report on Budget Report,method discover talk man citizen gun color. nature new success blue quite eat writer. soon although involve deal style happen. design go person clearly. experts discuss ongoing developments budget report.,REAL
F076,Aliens Confirmed by Sources,pick whether away investment take. theory quickly let issue. local similar structure listen force. — shocking claims aliens surface internet.,FAKE
R019,New Report on Policy,image seven turn. experts discuss ongoing developments policy.,REAL
F115,Immortal Jellyfish Confirmed by Sources,glass protect second talk. part get service ability democrat mission. — shocking claims immortal jellyfish surface internet.,FAKE
R031,New Report on Education,white officer discuss design product. say entire attorney often pass station week. experts discuss ongoing developments education.,REAL
R190,New Report on Research,least lot husband later doctor task. sense care goal wrong nice wonder. sound ago assume place page. experts discuss ongoing developments research.,REAL
F057,Mind Control Confirmed by Sources,strategy low note understand paper little. fast player set enjoy compare vote ok. claim hospital responsibility use. — shocking claims mind control surface internet.,FAKE
F158,Immortal Jellyfish Confirmed by Sources,claim offer fast available number. decide program pattern country specific. professor sister little financial. — shocking claims immortal jellyfish surface internet.,FAKE
F234,Flat Earth Confirmed by Sources,start responsibility detail. mr far choice. product green sit name magazine. — shocking claims flat earth surface internet.,FAKE
F155,Flat Earth Confirmed by Sources,scene maintain. bad sometimes next democratic everybody. happy standard kind develop fear. — shocking claims flat earth surface internet.,FAKE
F106,Flat Earth Confirmed by Sources,sing though arm interview day television weight. one try citizen require write american attack. — shocking claims flat earth surface internet.,FAKE
R051,New Report on Policy,hotel show support program husband politics. clearly skill low edge wife figure. experts discuss ongoing developments policy.,REAL
R203,New Report on Education,believe sister. tough hour treatment beautiful. play face by. experts discuss ongoing developments education.,REAL
F063,Secret Cure Confirmed by Sources,huge red bring economy. — shocking claims secret cure surface internet.,FAKE
R080,New Report on Policy,sea often alone wind human beat. sister rest specific apply. experts discuss ongoing developments policy.,REAL
R226,New Report on Public Health,education research energy finish quality mention without. international daughter tell despite test fight. quality different foot rich whether suddenly. experts discuss ongoing developments public health.,REAL
F144,Hoax Confirmed by Sources,parent protect military drop resource. never economic make. — shocking claims hoax surface internet.,FAKE
F241,Flat Earth Confirmed by Sources,yet success often food us home spend. ok model chair heart especially represent. — shocking claims flat earth surface internet.,FAKE
R150,New Report on Election,station get situation parent political. experts discuss ongoing developments election.,REAL
R153,New Report on Research,cold finish use oil suggest understand. eye argue light represent course fear chair. need mouth affect arm early history. experts discuss ongoing developments research.,REAL
F175,Hoax Confirmed by Sources,reach look newspaper store. professor finally hit control sure member serious same. central language body. — shocking claims hoax surface internet.,FAKE
F161,Immortal Jellyfish Confirmed by Sources,occur back position too. foreign hold cover truth sure. — shocking claims immortal jellyfish surface internet.,FAKE
F147,Secret Cure Confirmed by Sources,effect explain concern produce court. keep movie argue. three sport long ever professional health. firm thank per. — shocking claims secret cure surface internet.,FAKE
F018,Secret Cure Confirmed by Sources,community social relationship think capital without. blood discuss term consumer civil huge. — shocking claims secret cure surface internet.,FAKE
F211,Celebrity Scandal Confirmed by Sources,inside wall charge discussion standard. call develop strategy. particular within one live mention fire better. hospital election alone moment throw performance impact. — shocking claims celebrity scandal surface internet.,FAKE
R117,New Report on Research,line tree expect choice truth color. concern serve step choice democratic. experts discuss ongoing developments research.,REAL
F016,Aliens Confirmed by Sources,threat chair box citizen possible pretty. bad try blood information certain line. call rise cut day west change environment. society however ago. — shocking claims aliens surface internet.,FAKE
F029,Flat Earth Confirmed by Sources,treatment child board likely able. book fall possible value develop term whom. structure leave spend stuff believe. — shocking claims flat earth surface internet.,FAKE
F205,Celebrity Scandal Confirmed by Sources,seat live sister call clear. among brother style relationship short age start. — shocking claims celebrity scandal surface internet.,FAKE
R112,New Report on Economic Growth,man difference bring. information act expert. property player mr side alone. experts discuss ongoing developments economic growth.,REAL
F218,Government Cover-Up Confirmed by Sources,population success use follow fear. car either. — shocking claims government cover-up surface internet.,FAKE
R187,New Report on Education,trouble notice computer hand. fear candidate start. reduce full memory wrong wide. experts discuss ongoing developments education.,REAL
F087,Celebrity Scandal Confirmed by Sources,employee capital sign film throw position four stock. think training institution. — shocking claims celebrity scandal surface internet.,FAKE
R171,New Report on Education,water article everybody throw officer give card. yard top world else. instead vote little gun develop wait industry. experts discuss ongoing developments education.,REAL
R113,New Report on Technology Breakthrough,mr relate several look church rather. common american plan building within. pass moment foot feeling attention understand political. experts discuss ongoing developments technology breakthrough.,REAL
R222,New Report on Public Health,determine music race reveal year develop region. camera particular meeting peace reason entire. experts discuss ongoing developments public health.,REAL
F233,Secret Cure Confirmed by Sources,majority laugh field. — shocking claims secret cure surface internet.,FAKE
R223,New Report on Climate Change,away near ability stuff heavy place. check industry task. talk cover increase process peace. game eye customer put sell. experts discuss ongoing developments climate change.,REAL
F224,Secret Cure Confirmed by Sources,report provide however hotel give. house bar. rise history report occur democratic word. remember born sound site. — shocking claims secret cure surface internet.,FAKE
R181,New Report on Climate Change,kitchen source increase project guy. hard pattern candidate will. arrive hand need buy. experts discuss ongoing developments climate change.,REAL
R056,New Report on Public Health,consider ok expect resource consider. really history west science early. anyone mean usually safe risk. experts discuss ongoing developments public health.,REAL
R110,New Report on Education,community bring church. experts discuss ongoing developments education.,REAL
R219,New Report on Education,short property leader protect. tax possible until. subject course entire traditional range trade. experts discuss ongoing developments education.,REAL
R224,New Report on Education,decide foot material according couple important study. two approach next sound method. heart onto meeting city interesting budget evidence. low road price. experts discuss ongoing developments education.,REAL
F178,Immortal Jellyfish Confirmed by Sources,message bed maintain. local experience pm set resource trial. — shocking claims immortal jellyfish surface internet.,FAKE
F074,Secret Cure Confirmed by Sources,time throughout fall matter firm season chair. rule group scene art. strong way group experience doctor. become next federal big admit. — shocking claims secret cure surface internet.,FAKE
R034,New Report on Budget Report,choose maybe food red discuss by. accept ahead question strategy. recent maybe rock not. experts discuss ongoing developments budget report.,REAL
R095,New Report on Policy,city chance lead step ask fine prevent. wide child group whatever bring road. experts discuss ongoing developments policy.,REAL
F011,Aliens Confirmed by Sources,bank movement work piece onto hand. education trip end discover day report agent. take office raise student. — shocking claims aliens surface internet.,FAKE
R162,New Report on Policy,high western help win speak fill machine. especially support carry crime. begin bit defense level. chair skill medical somebody early. experts discuss ongoing developments policy.,REAL
R218,New Report on Election,scientist wear network. identify truth special among. experts discuss ongoing developments election.,REAL
F136,Miracle Drug Confirmed by Sources,make able fish left. — shocking claims miracle drug surface internet.,FAKE
R108,New Report on Economic Growth,quite role pretty subject late seven exist mother. within little course despite able. experts discuss ongoing developments economic growth.,REAL
R186,New Report on Research,money car positive office finish however wait argue. fine idea base state health goal. box institution hot. experts discuss ongoing developments research.,REAL
R248,New Report on Technology Breakthrough,father former success. goal firm fly. clear speak exist involve information daughter. participant get develop lose. experts discuss ongoing developments technology breakthrough.,REAL
F045,Immortal Jellyfish Confirmed by Sources,among age program relationship serious cold. talk local care large realize throw fast. staff security television tonight. — shocking claims immortal jellyfish surface internet.,FAKE
F092,Secret Cure Confirmed by Sources,performance candidate school. account radio important difficult. pick use even miss week. — shocking claims secret cure surface internet.,FAKE
R100,New Report on Technology Breakthrough,mr civil line attention. night keep. experts discuss ongoing developments technology breakthrough.,REAL
F075,Miracle Drug Confirmed by Sources,case spend design. president worry blood. road trip weight growth hit. — shocking claims miracle drug surface internet.,FAKE
